id,title,artists,album,album_id,year,genre,duration_ms,added_at,available,content_warning
142815695,NZT,DMON x ADONEL,Системная ошибка,38650406,2025,rusrap,143710,2026-03-14T20:20:17+00:00,True,explicit
137661142,Accordion Techno Beat,Ganger Baster,Accordion Techno Beat,36006435,2025,dance,184610,2026-03-13T16:21:51+00:00,True,
141538468,Заверни,NIKOS,Заверни,37654414,2025,rusrap,119000,2026-03-10T09:31:03+00:00,True,
133654239,GRAU,UdieNnx,GRAU,34310995,2024,latinfolk,97860,2026-03-09T19:25:47+00:00,True,
136704404,RITMO DO TAMBOR,"DYGO, Nulteex",RITMO DO TAMBOR,35652442,2025,electronics,89530,2026-03-09T18:44:51+00:00,True,
130347747,Повесть,Экси,Повесть,32969324,2024,rusrap,126380,2026-03-08T09:30:37+00:00,True,explicit
144369728,Eclipso,SkyCan,Eclipso,38825514,2025,alternative,154070,2026-03-07T10:21:44+00:00,True,
146161763,Mania,"Overrated, r0pss, Frailty",Mania,39719505,2025,dance,163730,2026-03-07T10:18:59+00:00,True,
890839,The Requiem,Linkin Park,A Thousand Suns,101563,2010,numetal,121120,2026-03-06T22:05:49+00:00,True,
77225943,Непоправимо,"Osya, Platinum Monkey, D.Tarasyuk",Непоправимо,13675338,2021,pop,237270,2026-03-04T19:20:14+00:00,True,
137557210,KRUSH INFERNAL,"DYGO, Mxng0, RAIZHELL",KRUSH INFERNAL,35963882,2025,dance,110180,2026-02-27T19:31:40+00:00,True,
145065883,Tomorrow,ALBLAK 52,QUATTRO: La Famiglia,39144383,2025,rusrap,120000,2026-02-26T20:19:13+00:00,True,explicit
133933536,VILLAGE FUNK!,"bear bear & friends, MVSTERIOUS, FUNK DEMON, EVO",SLAVA FUNK WORLDWIDE,34411743,2024,electronics,141460,2026-02-26T20:17:13+00:00,True,
148137769,Актриса,"ICEGERGERT, Елизавета Базыкина",Глаз Бога,40626387,2026,rusrap,139740,2026-02-26T20:14:07+00:00,True,explicit
139370315,Amor na Praia (Slowed),Flame Runner,Amor Na Praia,36713628,2025,electronics,101480,2026-02-26T18:13:39+00:00,True,
123387216,Где-то в глубине сердца,"NAVAI, MACAN",Как Есенин,30069631,2024,ruspop,190800,2026-02-25T16:50:03+00:00,True,
129164691,AVANGARD,LONOWN,Avangard,37728515,2024,dance,199450,2026-02-24T20:00:12+00:00,True,explicit
139556882,FINA LANA (SLOWED),"6YNTHMANE, LXGHTXNG",FINA LANA (SLOWED),36793810,2025,electronics,90300,2026-02-24T19:53:34+00:00,True,explicit
147748490,BATIDAO FUNK,"ZXKAI, Rezcaze, MC Kaique SP, Kingxnd",BATIDAO FUNK,40458494,2026,folk,120460,2026-02-24T19:05:48+00:00,True,
132992016,Can't Get Enough,"hornja, Tehnik",Can't Get Enough,34040161,2023,dance,128930,2026-02-24T18:28:07+00:00,True,
95725624,Эскизы,Xcho,Эскизы,19540284,2021,rusrap,170000,2026-02-21T21:04:12+00:00,True,
144867454,Пообещай мне,"ТРАВМА, SODA LUV",[нулевая частота],39056035,2025,ruspop,120580,2026-02-20T20:31:38+00:00,True,
148137770,G-Woman,ICEGERGERT,Глаз Бога,40626387,2026,rusrap,140800,2026-02-20T20:17:36+00:00,True,
142319106,Next To Me,"WHYGLØØMY, Butch U",Next To Me,37977377,2025,electronics,92350,2026-02-20T20:13:09+00:00,True,
144651412,"Ай, калина (Kavkaz Remix)","Koss, LIZA, kvmly, zovo","Ай, калина",38953802,2025,pop,132870,2026-02-20T19:57:59+00:00,True,explicit
141289910,KAVKAZ,BVLVNS,KAVKAZ,37542236,2025,dance,137460,2026-02-20T19:48:59+00:00,True,
143369525,мелочи,"Lizer, Highself",[некуда бежать],38745615,2025,ruspop,155120,2026-02-16T20:08:06+00:00,True,
15282564,Твой танец,Триада,Исток,1669166,2013,rusrap,169410,2026-02-16T20:03:19+00:00,True,
63805651,Отпусти,"Джиган, Юлия Савичева",Отпусти,10184698,2011,rusrap,198540,2026-02-16T19:49:03+00:00,True,
108103901,"Плачь, но не звони",MACAN,"Плачь, но не звони",23802562,2022,rusrap,158460,2026-02-16T19:48:43+00:00,True,explicit
138504764,С неба,"ELMAN, TRIDA",С неба,36350005,2025,ruspop,189040,2026-02-16T18:13:18+00:00,True,
144294734,Khazar (Slowed),Emin Nilsen,Khazar (Slowed),38788573,2025,electronics,256620,2026-02-16T10:32:13+00:00,True,
144232765,Hooligan,Emin Nilsen,Hooligan,38756969,2025,electronics,205330,2026-02-13T19:53:01+00:00,True,
143087915,Caucasus,Emin Nilsen,Caucasus,38289256,2025,electronics,248000,2026-02-13T19:49:16+00:00,True,
143087908,Khazar,Emin Nilsen,Khazar,38289248,2025,electronics,225880,2026-02-13T19:33:40+00:00,True,
145335352,Ладони,"Ваня Дмитриенко, SALUKI",эмоции - последствия,39276241,2025,ruspop,205190,2026-02-11T19:08:39+00:00,True,
147256671,Freaks,"New Beat Order, Robbe, Seeko",Freaks,40229480,2026,dance,106660,2026-02-10T16:57:44+00:00,True,
110630693,"Не умеешь, не люби","MACAN, HammAli & Navai",12,24601658,2022,rusrap,251950,2026-02-09T19:59:07+00:00,True,
143832369,В ночном плену,"Dan Korshunov, Mari Sa",В ночном плену,38575457,2025,pop,137940,2026-02-05T18:55:07+00:00,True,
112185709,25032104,H8.HOOD,25032104,25182616,2023,rap,115000,2026-02-04T07:14:24+00:00,True,explicit
144110676,Caucasian Source,YVMAN,Caucasian Source,38700743,2025,latinfolk,132750,2026-02-03T18:47:12+00:00,True,
136391161,Обломки чувств,"BAbyBoi, Таня Терешина",Обломки чувств,35523074,2025,ruspop,107830,2026-02-02T07:18:12+00:00,True,
3288696,Missing,Generation Mix,90's Boys Band Mix : Non Stop Medley Party,347425,2009,pop,112520,2026-02-01T20:16:38+00:00,True,
141563508,SHADOW MARCH,NIGYL,SHADOW MARCH,37665432,2025,rap,154510,2026-01-31T19:07:23+00:00,True,explicit
122100117,MST,"BAGARDI, Anahit",MST,29491957,2024,ruspop,144140,2026-01-31T19:01:22+00:00,True,
281167,In The Heat Of The Night (2006),"Sandra, Felix J. Gauder",Reflections - The Reproduced Hits,28407,2006,pop,217290,2026-01-31T18:22:35+00:00,True,
121898455,Настанет ночь,"ozmany, DИVИЩЕ",Настанет ночь,29397374,2024,rusrap,165640,2026-01-31T18:17:43+00:00,True,
72070232,На свет,NOLA,На свет,12351057,2020,ruspop,235710,2026-01-31T09:16:32+00:00,True,
117502529,Unendlichkeit,"MilleniumKid, JBS, The Boy The G",Unendlichkeit,27435339,2023,dance,172760,2026-01-27T17:08:47+00:00,True,
142713236,На заре,"Monte&Manula, odinokoo",На заре,38140065,2025,ruspop,133330,2026-01-27T17:06:44+00:00,True,
123157962,Люби любой,Monte&Manula,Люби любой,29959088,2024,ruspop,144400,2026-01-24T16:45:10+00:00,True,
33146010,Сопрано,"MOT, Ани Лорак",Сопрано,4048254,2017,ruspop,209450,2026-01-23T08:37:47+00:00,True,
138450428,Не повезло,Monte&Manula,Не повезло,36326947,2025,ruspop,125590,2026-01-23T08:16:15+00:00,True,
136170621,Хочу другого,"VOLKONSKY, FILATOVA, Andy Shik",Хочу другого,38094307,2025,dance,101540,2026-01-21T11:55:51+00:00,True,
79318704,Stories,MACAN,Stories,14401166,2021,rusrap,167090,2026-01-20T15:47:19+00:00,True,
129481983,Стань злым,"Lostthunderdoom, Соли",Стань злым,32619244,2024,electronics,187200,2026-01-14T16:32:29+00:00,True,
70473124,Я поднимаюсь над землей,"Баста, Алёна Омаргалиева, Krot",Я поднимаюсь над землей,11904599,2020,dnb,326510,2026-01-11T21:11:51+00:00,True,
134276749,Indivisível,"I'unno, toggen, KrystallKid?",Indivisível,34555531,2024,rap,178950,2026-01-11T20:51:08+00:00,True,explicit
128056615,Встретимся в аду,"hxvvxn, damnenby",Встретимся в аду,32064121,2024,electronics,138940,2026-01-10T16:30:10+00:00,True,
145645857,По городу один,"KDDK, GROHOT",По городу один,39447046,2025,dance,180000,2026-01-09T17:56:50+00:00,True,
144972339,lost on you x hoodtrap,"look the eyes, kiramo",lost on you x hoodtrap,39102920,2025,electronics,223490,2026-01-07T20:30:06+00:00,True,
135264115,Heart,"Даша Боровик, Boracay",Heart,35011277,2025,ruspop,92300,2025-12-31T15:07:28+00:00,True,
114951156,Мир начнётся с меня,ГРОТ,Мир начнётся с меня,26367732,2023,rusrap,255310,2025-12-31T11:15:57+00:00,True,
138738539,Встретимся в аду,"sensattack, MidiKey",Встретимся в аду,36447692,2025,electronics,143530,2025-12-29T19:54:45+00:00,True,
124985781,Gulyayu - Slowed,"ANGUISH, Exiled, Elfass",Gulyayu - Slowed,30782430,2024,dance,183490,2025-12-29T19:50:30+00:00,True,
135421013,Оставь меня одну,Bayt production,I Dont Need a Relationship,36327417,2025,electronics,138330,2025-12-29T19:35:38+00:00,True,
119810294,Одна,bebrua,Одна,28449009,2023,rap,150430,2025-12-29T19:26:21+00:00,True,
141052584,ДАВАЙ ЗАЖЖЕМ,"uniqe, nkeeei, ARTEM SHILOVETS, Люся Чеботина",2007 ч.2,37434546,2025,rusrap,177060,2025-12-28T16:13:17+00:00,True,
109647071,По переходам,f0lk,Выход,24286296,2022,rusrap,172240,2025-12-24T22:15:03+00:00,True,explicit
120148272,Skuchno,"hxvvxn, Exiled",Skuchno,28595982,2023,electronics,162300,2025-12-21T10:03:37+00:00,True,
130713843,The Emptiness Machine,Linkin Park,From Zero,33986148,2024,numetal,190420,2025-12-20T13:24:09+00:00,True,explicit
135879967,Покажи мне любовь,"Полина Крапива, NIGHTMORSS",Покажи мне любовь,35294915,2025,house,157450,2025-12-18T17:51:32+00:00,True,
134041686,Девочка-снег (Remix),"Нюта, hosy",Девочка-снег (Remix),34456795,2024,pop,144000,2025-12-17T20:25:44+00:00,True,
141646330,Любовь и роботы,DMON x ADONEL,Системная ошибка,38650406,2025,rusrap,116750,2025-12-17T19:25:26+00:00,True,
145779699,КОНТАКТ,f0lk,КОНТАКТ,39523376,2025,rusrap,115480,2025-12-17T19:20:09+00:00,True,
145354769,За годом год Christmas Hardstyle,"всё никак, wavwav",За годом год Christmas Hardstyle,39288273,2025,dance,121270,2025-12-17T18:53:44+00:00,True,
32038191,Нет никаких правил,Макс Корж,Жить в кайф,1683700,2013,rusrap,290080,2025-12-16T12:49:02+00:00,True,
140557700,Виражи,"MANN1K, itgmq Hardstyle",Виражи,37214546,2025,dance,133380,2025-12-13T08:49:25+00:00,True,
142982191,Помоги мне,СПЛЭШЪ,Помоги мне,38245915,2025,rap,113760,2025-12-07T12:05:45+00:00,True,explicit
38033563,Магия возраста,ГРОТ,Ледокол «Вега»,4839817,2017,rusrap,204990,2025-12-05T17:46:02+00:00,True,
144285432,Айс,Ageez,Айс,38783450,2025,electronics,178600,2025-12-02T18:22:27+00:00,True,
144074824,SEROTONIN,"LaLion, Kordhell",SEROTONIN,38683762,2025,electronics,156800,2025-11-28T22:18:21+00:00,True,explicit
143997276,Русский автомат,DMON x ADONEL,Системная ошибка,38650406,2025,rusrap,126890,2025-11-26T20:39:33+00:00,True,explicit
65466090,Красная нить,"ГРОТ, D-MAN 55, ОДИН.ВОСЕМЬ, Nekby","Больше, чем живы",10594436,2012,rusrap,332040,2025-11-24T19:27:25+00:00,True,explicit
143906762,Урбан,"Nebezao, Ивва",Урбан,38605574,2025,rusrap,163950,2025-11-20T20:23:46+00:00,True,
144147274,Ты меня забудь,"KEDR, A93",Ты меня забудь,38716698,2025,rusrap,150000,2025-11-15T19:32:13+00:00,True,
144867465,На одной частоте,"ТРАВМА, Лали",[нулевая частота],39056035,2025,ruspop,126100,2025-11-15T18:53:38+00:00,True,
144288843,Ukradu,"ANIVAR, kvmly, TIMPLUSH",Ukradu,38785250,2025,electronics,109110,2025-11-15T18:46:42+00:00,True,
144753796,I RUN,Haven.,I RUN,39436936,2025,electronics,129580,2025-11-15T18:37:13+00:00,True,
144867420,Самолет,"ТРАВМА, Lida, Валерия",[нулевая частота],39056035,2025,ruspop,167270,2025-11-15T18:14:44+00:00,True,
145071205,LIT,Big Baby Tape,LIT,39146764,2025,rusrap,165310,2025-11-15T18:05:05+00:00,True,explicit
139448218,Lift Me Up,"CUTEVISION, Atwyod, Foopoo",I Wish You Were Here,37284673,2025,dance,123880,2025-11-14T12:48:15+00:00,True,
138298929,Весна,"SERYABKINA, Callmearco",Весна,36266005,2025,ruspop,170520,2025-11-14T12:46:02+00:00,True,
143568702,Прости за любовь,"Артем Пора Домой, Jahmal TGK",Прости за любовь,38484840,2025,dance,211510,2025-11-11T18:31:04+00:00,True,
144651672,Вот уж вечер. Роса ft. С. Есенин,10AGE,Вот уж вечер. Роса ft. С. Есенин,38953935,2025,rusrap,235710,2025-11-11T18:10:20+00:00,True,
119260344,Какую песню тебе спеть?,NETSIGNALA,Какую песню тебе спеть?,33867479,2024,ruspop,158000,2025-11-11T18:04:32+00:00,True,
122932892,"Расскажи, покажи",Алан Гегуев,"Расскажи, покажи",29851954,2024,caucasian,195820,2025-11-11T18:02:54+00:00,True,
139569103,Твои красивые глаза (Лезгинка),Артур Бесаев,Твои красивые глаза (Лезгинка),36797190,2025,pop,160080,2025-11-11T17:56:04+00:00,True,
140742377,права (Hardstyle),"canbounce, Dj Plague",мои (твои) тёмные желания,37298452,2025,electronics,97600,2025-11-11T17:33:22+00:00,True,
144355801,Как лебеди без пар,Alternative Hero,Как лебеди без пар,38818078,2025,phonkgenre,132940,2025-11-10T17:52:30+00:00,True,
132718820,Unearthly,"Даша Боровик, WXREAD, LXST GARDEN",Unearthly,33930184,2024,phonkgenre,101140,2025-11-10T17:52:21+00:00,True,
144826361,SHOW EM,"Aarne, Toxi$",SLAANG,39037296,2025,rusrap,123280,2025-11-08T13:20:04+00:00,True,explicit
139805705,одна 2,"angel vox, F3VRSIDE",одна 2,36905888,2025,ruspop,203830,2025-11-08T13:02:43+00:00,True,
144538252,Привет,"Артем Пора Домой, FADE031, uravnabeshen",Привет,38907358,2025,electronics,208940,2025-11-08T12:11:27+00:00,True,
110125924,лбтд,"кис-кис, Turbosh",лбтд,24418597,2022,dance,172800,2025-11-07T18:00:07+00:00,True,explicit
142362192,lotta fucking money,meow! dammit,lotta fucking money,37992484,2025,rap,130900,2025-11-06T15:34:34+00:00,True,explicit
132718808,Не ищи,"Blackmar, yukimura",Не ищи,33930170,2024,ruspop,211120,2025-11-05T13:20:43+00:00,True,
143213154,Fine Day,"Luuna, Lieless, Yarimov",Fine Day,38337676,2025,dance,150030,2025-11-05T12:33:36+00:00,True,
136875916,Моя душа,"I'unno, Miruvladeti, FNDMN",Моя душа,35714948,2025,electronics,105320,2025-11-04T17:42:00+00:00,True,
142135675,На берегу где город спит,"AFERA, vacemadest",На берегу где город спит,37903605,2025,pop,89610,2025-11-04T13:19:14+00:00,True,
140225101,Ты меня уничтожил 2.0,"BRZ, Askin, prettydien",Ты меня уничтожил 2.0,37076974,2025,electronics,175740,2025-11-03T17:07:09+00:00,True,
141409337,КАК МАЛОЛЕТКА,EVEN CUTE,КАК МАЛОЛЕТКА,37596605,2025,ruspop,133850,2025-11-03T16:56:28+00:00,True,explicit
144331085,Керосин,ТРАВМА,Керосин,38806649,2025,ruspop,160290,2025-10-31T12:11:09+00:00,True,
143326308,Системный сбой,ТРАВМА,Системный сбой,38385945,2025,ruspop,110000,2025-10-28T16:25:54+00:00,True,
134151117,Сладко,SEREBRO,LUML,34503919,2024,ruspop,102500,2025-10-26T21:23:52+00:00,True,
143433971,BACKSTAGE,"GOTOU寄生獣, vodvor",BACKSTAGE,38428208,2025,rap,114610,2025-10-24T20:43:07+00:00,True,explicit
135491948,что за музыка?,Razmazan,что за музыка?,35119010,2025,rap,130960,2025-10-23T10:35:58+00:00,True,explicit
138560213,Talk to Me,"REDLAUGH, Sandra",Solitude,36375438,2025,electronics,159340,2025-10-17T20:25:12+00:00,True,
142273965,Позови меня с собой,"Gancher & Ruin, osaili",Позови меня с собой,37957857,2025,dance,214620,2025-10-10T18:47:15+00:00,True,
134144989,Весь этот мир,"Русский Размер, Yevgeny Nikitin",Весь этот мир,34500667,2024,dance,238540,2025-10-10T18:15:34+00:00,True,
135685430,тёплым ветром,"PAYWALL, izachem",тёплым ветром,35213067,2025,electronics,178820,2025-10-10T18:05:30+00:00,True,
142589934,Разучились любить 2.0,"VOLKONSKY, FILATOVA, SAKXRA",Разучились любить 2.0,36158849,2025,electronics,102650,2025-10-10T18:00:04+00:00,True,
136299079,You and me,"ONL, mercxry",You and me,35482454,2025,house,200060,2025-10-05T13:31:06+00:00,True,
130072501,ur eyes,"bulletrain, skyfall beats",carbon mist,33254026,2024,experimental,137010,2025-10-03T20:07:13+00:00,True,
128220437,Лепесток,"CNQR+, angel vox",Лепесток,32131636,2024,electronics,167800,2025-10-03T20:05:58+00:00,True,
134145511,Вселенной (Hardstyle Remix),"всё никак, wavwav",Починить всё (hardstyle),34563534,2024,electronics,123000,2025-10-03T19:40:44+00:00,True,
138941738,Поцелуи,"Альбина Джанабаева, Maruyama",Поцелуи,36532072,2025,phonkgenre,156920,2025-10-03T19:38:07+00:00,True,
129271983,Мы не увидимся никогда,"Mirèle, BORIS REDWALL, ACID BOSS, Joviee, DEATHORIA, CALMFY",Мы не увидимся никогда,32533562,2024,electronics,210000,2025-10-03T19:30:00+00:00,True,
136637078,Была любовь,Qontrast,Была любовь,35623597,2025,rusrap,146520,2025-10-03T19:27:30+00:00,True,explicit
125526833,О тебе,"ТРАВМА, Ранетки",НОЧНЫЕ ПРИЗНАНИЯ 2010,34107933,2024,ruspop,146090,2025-10-03T15:45:43+00:00,True,
142635062,Ты меня забудь,"Артем Пора Домой, DJ Piligrim",Ты меня забудь,38110210,2025,dance,223380,2025-09-30T17:42:03+00:00,True,
126462774,Ждала,"Asenssia, Broosnica",Ждала,31423021,2024,ruspop,193600,2025-09-28T14:47:36+00:00,True,
32030702,В темноте,Макс Корж,Животный мир,1997082,2012,rusrap,183400,2025-09-27T07:26:00+00:00,True,
140329236,Raises,"Dispa, arkale",Raises,37119324,2025,dance,149550,2025-09-22T18:30:27+00:00,True,
142813666,Распять,MACAN,Распять,38179091,2025,rusrap,132270,2025-09-20T11:04:23+00:00,True,
141080354,Zvezda,"ANIVAR, kvmly, zovo",Zvezda,37446724,2025,electronics,146520,2025-09-19T18:22:51+00:00,True,
139422207,IN AND OUT OF LOVE,itgmq Brazil,IN AND OUT OF LOVE,36746139,2025,electronics,96810,2025-09-16T17:31:05+00:00,True,
140876174,Мир остановится,ТРАВМА,Мир остановится,37355866,2025,rusrap,151500,2025-09-16T16:30:54+00:00,True,
141103799,Солнце моё,"MACAN, Jakone",BRATLAND,37458189,2025,rusrap,171160,2025-09-15T19:09:18+00:00,True,explicit
128739725,Мафон,"Sipe, СНИПЭ",Мафон,32339812,2024,electronics,189370,2025-09-15T19:00:12+00:00,True,explicit
135114895,health,TTRI,health,34940292,2025,rap,140870,2025-09-15T18:56:36+00:00,True,explicit
140047348,Никак,"Артем Пора Домой, FADE031",Никак,37002869,2025,dance,203770,2025-09-15T18:51:47+00:00,True,
118465150,Прощание,"Три дня дождя, MONA",melancholia,27856013,2023,ruspop,236250,2025-09-15T18:42:49+00:00,True,
140252331,ya shozhu s uma hardstyle (CUPSIZE),Dj Plague,ya shozhu s uma hardstyle (CUPSIZE),37089174,2025,rusrap,159420,2025-09-05T08:30:29+00:00,True,
51782329,Контрольный,Макс Корж,Контрольный,7245834,2019,rusrap,305450,2025-09-02T19:11:09+00:00,True,explicit
139760760,nonchalance,"6YNTHMANE, влад пиво, КАРТЬЕ, XI$OW",nonchalance,36888157,2025,electronics,112000,2025-09-02T18:19:23+00:00,True,explicit
140840949,Двигаться,2hug,RAPPERS NEVER DIE,37340498,2025,rusrap,119090,2025-08-31T13:05:57+00:00,True,explicit
133227983,Last Friday Night - Hardstyle,"Elliot Norlander, Mirin Brah",Last Friday Night (Hardstyle),34123655,2024,electronics,169410,2025-08-28T18:59:16+00:00,True,
141715781,Часики,"SAKXRA, Валерия",Часики,37729115,2025,phonkgenre,130000,2025-08-28T18:28:38+00:00,True,
141532938,Sozvezdie,"DEATHORIA, BORIS REDWALL, шамиля",Sozvezdie,37652026,2025,electronics,200000,2025-08-26T17:08:59+00:00,True,
140742100,Sailor Song,Manil,Sailor Song,37298354,2025,dance,216880,2025-08-26T16:51:27+00:00,True,
139751548,Cops & Robbers,"Sammy Virji, Skepta",Same Day Cleaning,38274299,2025,ukgaragegenre,161490,2025-08-23T05:49:07+00:00,True,
133116022,Heartbreak,"Boombox Cartel, urboi., Dillon Francis, Nevve",Heartbreak,34084042,2024,electronics,203550,2025-08-23T05:47:49+00:00,True,
120902500,Острые лезвия,"hxvvxn, BLVCK CVRNVGE",Острые лезвия,28934767,2024,electronics,136210,2025-08-17T20:56:48+00:00,True,
105257392,Это наш путь,Макс Корж,Это наш путь,22761652,2022,rusrap,176100,2025-08-11T16:36:09+00:00,True,explicit
97416287,Animals,Макс Корж,Психи попадают в топ,20067838,2021,rusrap,398460,2025-08-11T09:13:03+00:00,True,
141585367,Wake Up,Макс Корж,Wake Up,37674978,2025,rusrap,165450,2025-08-09T17:59:15+00:00,True,
130781340,FOREGROUND,"LONOWN, riserayss",FOREGROUND,33150536,2024,electronics,139200,2025-08-08T18:00:22+00:00,True,
138826208,With Every Note (SLOWED),"$LMK, T'1nY, DIPIENS",With Every Note,36483658,2025,electronics,169070,2025-08-04T19:22:29+00:00,True,explicit
132104779,The Emptiness Machine,"Subtropica, Blaikz, Cepaque",The Emptiness Machine,33676655,2024,dnb,197500,2025-08-04T19:21:31+00:00,True,explicit
132294249,2BWU,EFESIAN,2BWU,33752077,2024,dance,235030,2025-08-03T17:29:25+00:00,True,
