id,title,artists,album,album_id,year,genre,duration_ms,added_at,available,content_warning
132662359,coldcalls,seeulater,gorodboga,33906784,2024,rap,102470,2025-08-03T16:07:54+00:00,True,explicit
136877398,Sleep,EFESIAN,Sleep,35715739,2025,dance,218630,2025-08-03T16:07:25+00:00,True,
137985517,SOMEWHEREIBELONG,"Toronto Is Broken, Reebz, Sebotage",SOMEWHEREIBELONG,36136272,2025,dance,227600,2025-08-03T12:48:03+00:00,True,
140215392,Baller,"Abor & Tynna, nowifi",Baller,37072445,2025,electronics,167200,2025-08-02T13:57:29+00:00,True,
141103758,FLAGMAN,"MACAN, ALBLAK 52",BRATLAND,37458189,2025,rusrap,185800,2025-08-01T16:06:32+00:00,True,explicit
132774476,emotional damage,nowayback,emotional damage,33952712,2024,phonkgenre,168740,2025-07-23T18:00:07+00:00,True,explicit
32038182,Эмигрант,Макс Корж,Жить в кайф,1683700,2013,rusrap,168830,2025-07-22T18:23:49+00:00,True,
35899923,Amsterdam,Макс Корж,Домашний,41011233,2017,rusrap,252340,2025-07-20T18:44:50+00:00,True,explicit
141103771,Гос. Подряд,"MACAN, Big Baby Tape",BRATLAND,37458189,2025,rusrap,174680,2025-07-19T10:09:09+00:00,True,explicit
138506642,СТЕПЬ,TTRI,СТЕПЬ,36350875,2025,rusrap,93210,2025-07-13T15:25:58+00:00,True,explicit
49947069,Мой друг,Макс Корж,Малый повзрослел. Часть 1,6848881,2016,rusrap,213000,2025-07-11T10:34:00+00:00,True,explicit
35899916,Слово пацана,Макс Корж,Домашний,41011233,2017,rusrap,314000,2025-07-10T20:12:35+00:00,True,explicit
140482500,Eva (Kavkaz remix),"Винтаж, Bedanokov, Люай",Eva (Kavkaz remix),37183200,2025,pop,142080,2025-07-02T14:48:13+00:00,True,
136601426,Break Your Funk,Dan Korshunov,Break Your Funk,35609807,2025,phonkgenre,137140,2025-07-01T19:22:18+00:00,True,
140249904,God Bless,"xe1to, ENTYPE",God Bless,37088162,2025,rusrap,119880,2025-07-01T19:21:12+00:00,True,explicit
140398372,КОЛПАКИ,"КлоуКома, SQWOZ BAB",КОЛПАКИ,37148048,2025,rusrap,140570,2025-07-01T19:10:23+00:00,True,explicit
140146438,my name,VLDK,my name,37045372,2025,electronics,90660,2025-07-01T18:51:10+00:00,True,
139803321,Блесс,xe1to,Блесс,36904708,2025,rusrap,99870,2025-07-01T17:17:34+00:00,True,explicit
137197672,Растаял (MikeLookUs Remix),"MAUR, ÁARPI, KERY SCANDAL, Mike LookUs",Растаял (MikeLookUs Remix),35818430,2025,pop,178220,2025-07-01T17:17:19+00:00,True,
62287229,Antisocial,"Ed Sheeran, Travis Scott, Mk",Antisocial,9805470,2019,pop,179500,2025-06-25T17:57:01+00:00,True,
139232331,Song 2,Nic Johnston,Borderline Effect,37024654,2025,dance,135160,2025-06-21T17:41:37+00:00,True,
136841117,Мы рядом с тобою шли,XASVVO,Мы рядом с тобою шли,35700690,2025,pop,182090,2025-06-14T09:56:16+00:00,True,
96220263,Searching,"Will Clarke, Shermanology",Searching,19701142,2021,dance,210870,2025-06-14T08:15:12+00:00,True,
139692836,S.S.D.D.,JEEMBO,STAY HELLA,36841471,2025,rusrap,132580,2025-06-11T17:26:32+00:00,True,
132833999,Ayo,Rakhim,Ayo,33978081,2024,rusrap,161660,2025-06-07T13:44:27+00:00,True,
19200822,Imagination,"Gorgon City, Katy Menditta",Sirens,2256742,2014,house,217960,2025-06-03T18:40:40+00:00,True,
34678557,Magnet,"Toddla T, Andrea Martin",Foreign Light,4279494,2017,electronics,170320,2025-06-03T18:27:16+00:00,True,
2829030,I Follow Rivers,"Lykke Li, The Magician",Wounded Rhymes,493225,2010,rock,279630,2025-06-01T20:55:03+00:00,True,
138941796,Плохая девочка 3.0,"Винтаж, SKIDRI, DVRKLXGHT, BORIS REDWALL",F63.9,36639307,2025,ruspop,130290,2025-05-31T09:30:47+00:00,True,
114345190,Warrior Of Dream,Krooze & Sickjaxx,Warrior Of Dream,26089072,2023,dance,128000,2025-05-28T18:25:29+00:00,True,explicit
109049641,Big City Life,MACAN,Big City Life,24135056,2022,rusrap,143120,2025-05-18T20:40:09+00:00,True,explicit
139072004,Pain & Gain,"BATO, SALUKI",6lankname 2,36586909,2025,rusrap,160000,2025-05-16T18:48:12+00:00,True,explicit
60254599,Русский Стандарт,"ЛАУД, CREAM SODA",Русский Стандарт,9293954,2019,dance,188500,2025-05-12T16:41:37+00:00,True,explicit
60254586,На Излом,"ЛАУД, CREAM SODA",Русский Стандарт,9293954,2019,dance,199000,2025-05-10T17:25:34+00:00,True,explicit
123488167,Заново,KHUDEZY,Заново,30113418,2024,rusrap,198680,2025-05-08T11:42:53+00:00,True,explicit
112717974,Тупик,"SP4K, SALUKI, ROCKET",СВЕРХЗАДАЧА,25395007,2023,electronics,206250,2025-05-08T11:39:31+00:00,True,explicit
137285008,Take Away,Gapto Fobia,Take Away,35855130,2025,electronics,130280,2025-05-06T12:29:44+00:00,True,
136601430,So Good,Nósi,So Good,35609810,2025,electronics,219610,2025-04-30T14:30:01+00:00,True,
40040141,Tamborito,Gramophiles,Tamborito,5192531,2018,folk,226850,2025-04-29T17:55:06+00:00,True,
125194664,Mega Told You,"GP da ZL, Love Funk, MC RD",Mega Told You,30871137,2024,latinfolk,116360,2025-04-29T17:51:16+00:00,True,explicit
138353555,Funk Da Montanha,chipbagov,Funk Da Montanha,36288646,2025,latinfolk,95960,2025-04-28T21:48:12+00:00,True,
85656079,One,"Logic, Frank Sinatra",YS Collection Vol. 1,16378571,2021,foreignrap,171470,2025-04-27T12:52:43+00:00,True,explicit
15645773,Fly & High,EDM Hits Now!,Drum & Bass Assault,1704652,2013,dnb,270470,2025-04-27T12:34:06+00:00,True,
122513168,Black Out Days,"Phantogram, Subtronics",Voices,39254737,2014,indie,208450,2025-04-27T12:17:50+00:00,True,
129246683,Sweater Weather - DnB,tripperbeats,Momentum : D&B Selection,36132545,2025,dnb,122790,2025-04-27T10:47:35+00:00,True,
135696332,HOUSE OF THE KILL,"Scriptz, Jon T",HOUSE OF THE KILL,35218431,2025,rap,137140,2025-04-25T19:24:28+00:00,True,explicit
137496511,Slim Shady,BUSHIDO ZHO,Slim Shady,35938036,2025,rusrap,151820,2025-04-25T17:05:48+00:00,True,explicit
137238387,РУКИ ТЯНУТСЯ,"КУОК, LIL KRYSTALLL",QTOPIA,36074881,2025,ruspop,161720,2025-04-17T18:09:50+00:00,True,explicit
137300022,последним летом,"madk1d, GRILLYAZH",sexyswag,35861245,2025,rusrap,123260,2025-04-16T10:39:54+00:00,True,explicit
136332075,Majnuna,"HUGEL, GROSSOMODDO, Randoree",Majnuna,35498096,2025,pop,99030,2025-04-15T04:24:35+00:00,True,
138186678,Имя 505,"Даша Боровик, itgmq Brazil, DXWNFAME, I'unno",Имя 505,36221387,2025,phonkgenre,163830,2025-04-14T08:32:26+00:00,True,
136216902,Океанами,izachem,Океанами,35443474,2025,electronics,110760,2025-04-05T16:07:06+00:00,True,
92907724,Don't Mind Me,Chapter and Verse,Don't Mind Me,18666332,2021,dance,195480,2025-04-05T14:01:56+00:00,True,
76191275,Бал,Bitz,ХАТАБАССА,13449008,2021,rusrap,107570,2025-04-04T22:04:25+00:00,True,explicit
137496793,ЮНОСТЬ,КУОК,QTOPIA (DIRECTOR’S CUT),38344523,2025,ruspop,157160,2025-03-28T18:02:10+00:00,True,
110676724,О тебе,Артур Бесаев,О тебе,24619339,2023,pop,198780,2025-03-22T18:16:53+00:00,True,
119519476,Далеко,"ШкольниК, Бау",ШКОБАУ,28326133,2023,rusrap,178070,2025-03-22T18:14:53+00:00,True,
136822101,На своей волне,NETSIGNALA,На своей волне,35692183,2025,ruspop,121040,2025-03-22T18:10:58+00:00,True,
106956418,Shut Up,"Fabiasco, Perfect Pitch",Shut Up,23386166,2022,dance,156000,2025-03-22T18:01:43+00:00,True,
82672761,Talk About,"Rain Radio, DJ Craig Gorman",Talk About,15475724,2021,dance,161040,2025-03-22T17:38:27+00:00,True,
84555103,Morenita,"HUGEL, Cumbiafrica",Morenita,16043570,2021,house,176490,2025-03-22T17:32:47+00:00,True,
133672463,Say My Name,"Morgan Seatree, Florence + The Machine",Say My Name,34317058,2024,dance,168000,2025-03-22T17:19:00+00:00,True,
132574433,Paper Planes - DnB,tripperbeats,Momentum : D&B Selection,36132545,2025,dnb,124010,2025-03-22T17:10:22+00:00,True,
136822140,tell you straight,Jigitz,tell you straight,35692200,2025,electronics,124930,2025-03-22T16:43:46+00:00,True,
128463622,НИКАКИХ БОЛЬШЕ ВЕЧЕРИНОК HYPER VIP,CREAM SODA,INTERNET FRIENDS (VIP),32234378,2024,ruspop,202190,2025-03-20T18:25:42+00:00,True,
136418817,кричу,синдром главного героя,кричу,35535085,2025,rusrock,168400,2025-03-20T17:31:43+00:00,True,
76919674,Плеяда,Пабло,Плеяда,13596181,2021,rusrap,204810,2025-03-19T21:14:23+00:00,True,explicit
136439011,Закричу на весь мир,ТРАВМА,Закричу на весь мир,35544098,2025,phonkgenre,157200,2025-03-02T09:34:27+00:00,True,
83151233,Fell in Love,MACAN,Fell in Love,15626812,2021,rusrap,157640,2025-02-27T22:24:21+00:00,True,explicit
126460059,Падал белый снег (Лезгинка),KhaliF,Падал белый снег (Лезгинка),31421718,2024,caucasian,207360,2025-02-24T09:16:22+00:00,True,
130382475,Fly Away (Brazil),LXSTEELS,Fly Away (Brazil),32983476,2024,rap,127710,2025-02-23T18:34:52+00:00,True,
5335384,Wing$,Macklemore,The Heist,1635068,2012,rap,299590,2025-02-23T09:51:29+00:00,True,
37284583,Remember This,NF,Perception,4719552,2017,rap,240380,2025-02-23T09:14:13+00:00,True,
28392174,I Just Wanna Know,NF,Therapy Session,3431016,2016,rap,226350,2025-02-22T14:12:26+00:00,True,
129166565,Алый закат,Рустам Нахушев,Алый закат,32492205,2024,caucasian,176840,2025-02-22T09:34:41+00:00,True,
123947286,Все сложно Лезгинка Remix,Rafa Miko Ward,Все сложно Лезгинка Remix,30317001,2024,ruspop,144000,2025-02-22T09:29:22+00:00,True,
105726576,Останься образом,MACAN,Останься образом,22935619,2022,ruspop,216850,2025-02-21T07:41:55+00:00,True,
119204132,DIAMOND,Xcho,DIAMOND,28188351,2023,rusrap,118610,2025-02-20T19:54:25+00:00,True,
27077792,Капкан,MOT,Наизнанку,3233604,2016,rusrap,228570,2025-02-20T18:16:56+00:00,True,explicit
123237021,Мир на двоих,Xcho,Мир на двоих,29998115,2024,ruspop,128000,2025-02-20T17:46:35+00:00,True,
104538930,Закрыла даль,"Xcho, Mr Lambo",Immigrant,22506761,2022,rusrap,140570,2025-02-19T17:54:48+00:00,True,explicit
124297854,Весна,"ЛАУД, Armich",Весна,30469684,2024,electronics,150500,2025-02-19T10:45:02+00:00,True,
67685603,Параллели,"Lapier, Teva",Параллели,11144815,2020,rusrap,146820,2025-02-18T17:57:08+00:00,True,
128765030,Я хочу с тобой,"MACAN, SCIRENA",I AM,32350465,2024,rusrap,197880,2025-02-18T16:59:41+00:00,True,explicit
104832075,Dangerous State of Mind,Chri$Tian Gate$,Why Do I Hear Breathing?,25317797,2023,alternative,115620,2025-02-17T17:03:51+00:00,True,explicit
37284580,My Life,NF,Perception,4719552,2017,rap,215600,2025-02-13T17:32:39+00:00,True,
64072310,Кино,MACAN,Кино,10252343,2020,rusrap,184440,2025-02-13T14:32:18+00:00,True,
100638606,За всех,MACAN,За всех,21142861,2022,rusrap,104690,2025-02-13T08:12:10+00:00,True,explicit
32038185,Нет новостей,Макс Корж,Жить в кайф,1683700,2013,rusrap,213220,2025-02-13T08:04:38+00:00,True,explicit
39053994,Город дыма,"9 грамм, Bugz, Безумный Майк",Роза ветров,1408135,2013,rusrap,277050,2025-02-13T07:38:32+00:00,True,explicit
18696997,Жду чуда,25/17,Зебра,1276869,2010,rusrap,234250,2025-02-13T07:26:32+00:00,True,
39598831,Лиза,ГРОТ,Лучшее,5114494,2018,rusrap,231960,2025-02-13T07:21:01+00:00,True,
128765018,I AM,MACAN,I AM,32350465,2024,rusrap,185760,2025-02-13T06:26:34+00:00,True,
17940693,Final Masquerade,Linkin Park,The Hunting Party,2000237,2014,numetal,217610,2025-02-13T03:50:53+00:00,True,
97416280,Лучший вайб,Макс Корж,Психи попадают в топ,20067838,2021,rusrap,238040,2025-02-13T03:08:54+00:00,True,explicit
51320248,Поговорить,"ГРОТ, Drummatix",Ремесло,12044593,2020,rusrap,255580,2025-02-12T13:05:17+00:00,True,
4858119,Simple Game,Seth Sentry,Waiter Minute,6121499,2008,rap,177140,2025-02-11T19:43:31+00:00,True,explicit
129933204,Denzel W.,"Ulukmanapo, Waysberg Music",Denzel W.,32807477,2024,rap,144270,2025-02-08T18:17:54+00:00,True,
135522969,Nozhevoje,"КУОК, Quok",17/25 ADHD,35133770,2025,electronics,182510,2025-02-08T16:46:25+00:00,True,
134646224,What i need,MRK,What i need,34711858,2024,ruspop,158270,2025-02-06T21:19:56+00:00,True,
132397158,Adel,Dan Korshunov,Adel,33799145,2024,dance,154430,2025-02-06T16:37:31+00:00,True,
132565851,Горы,NETSIGNALA,Горы,33867392,2024,ruspop,120000,2025-02-06T16:34:24+00:00,True,
133580146,Алая (Kavkaz),Jaman T,Алая (Kavkaz),34280867,2024,caucasian,121000,2025-02-04T18:04:06+00:00,True,
95400612,In Da Бацэ,Heim,In Da Бацэ,19440419,2021,house,201350,2025-02-03T18:19:36+00:00,True,explicit
59859287,Салам алейкум братьям,Ислам Итляшев,Салам алейкум братьям,9202049,2019,caucasian,177240,2025-02-03T18:07:41+00:00,True,
128765027,21+,MACAN,I AM,32350465,2024,rusrap,135700,2025-02-03T16:38:55+00:00,True,explicit
110630691,Временно,MACAN,12,24601658,2022,rusrap,172700,2025-02-02T09:49:50+00:00,True,explicit
103367334,Дикий цветок,Сёма Мишин,Дикий цветок,22108092,2022,rusrap,156810,2025-02-02T09:47:00+00:00,True,
97416277,Снадобье,Макс Корж,Психи попадают в топ,20067838,2021,rusrap,202440,2025-02-02T09:23:36+00:00,True,explicit
129771832,Кабардинская лезгинка (Slowed),Assan,Кабардинская лезгинка,35575373,2025,folk,133350,2025-01-31T18:20:10+00:00,True,
32800875,Украдёт и позовёт,Мурат Тхагалегов,Я тебя забываю,25480090,2018,caucasian,220660,2025-01-31T07:26:18+00:00,True,
32801053,Сердце,"Азамат Биштов, Мурат Тхагалегов",Сто причин,3156908,2016,caucasian,198290,2025-01-30T17:40:09+00:00,True,
118665472,Одно большое сердце,КУОК,ДЖАНГЛ,27947736,2023,ruspop,201370,2025-01-24T15:24:08+00:00,True,
110732367,ETERNAL SLEEP,REDZED,ETERNAL SLEEP,24641894,2023,foreignrap,147200,2025-01-23T06:22:49+00:00,True,explicit
134030524,Chuchuka,Big Baby Tape,Chuchuka,34451758,2024,rusrap,139720,2025-01-22T18:39:57+00:00,True,
134453988,EMPTY FUNK,"DJ Anemia, Crier, sixnite",EMPTY FUNK,34734612,2025,electronics,153280,2025-01-17T19:10:45+00:00,True,
110750825,Инакомыслие,ГРОТ,Инакомыслие,24649761,2023,rusrap,220600,2025-01-17T12:07:41+00:00,True,
132776969,первый снег,yayaheart,первый снег,33953800,2024,electronics,130420,2025-01-16T16:58:39+00:00,True,
117268356,На твoей земле,Соль земли,О лютой ненависти и святой любви,27331447,2017,rap,402380,2025-01-16T03:28:11+00:00,True,explicit
97416291,Балконы,Макс Корж,Психи попадают в топ,20067838,2021,rusrap,279690,2025-01-14T11:19:11+00:00,True,explicit
133720907,This Feelings (Super Slowed),"Autxmn Love, MyinWo",This Feelings,34332333,2024,phonkgenre,140200,2025-01-14T11:15:29+00:00,True,
108989856,Сказ,МАВАШИ group,Мелодекламация,24116206,2022,alternative,214650,2025-01-14T10:55:48+00:00,True,
134310247,Beautiful (Remix),"NoНейма, AnufriEva, BartiZ",Beautiful (Remix),34570021,2024,pop,113610,2025-01-14T06:17:01+00:00,True,
49947066,Крутой чел,Макс Корж,Малый повзрослел. Часть 1,6848881,2016,rusrap,268550,2025-01-13T13:27:45+00:00,True,explicit
132638422,Show Me Love,Butch U,Show Me Love,33898018,2024,phonkgenre,138810,2025-01-12T16:44:27+00:00,True,
103805358,Остаться,25/17,Неизбывность,22248502,2022,rusrap,226910,2025-01-11T21:51:53+00:00,True,
39598828,Обитатели рая,ГРОТ,Лучшее,5114494,2018,rusrap,263920,2025-01-11T21:49:24+00:00,True,
134464864,Волны,IAMKIRA,Волны,34637483,2025,rusrap,180000,2025-01-11T17:32:05+00:00,True,
68743,Industry Groupie,Chamillionaire,Ultimate Victory,6313,2007,rap,212520,2025-01-10T20:28:10+00:00,True,
32038186,Сеть,Макс Корж,Жить в кайф,1683700,2013,rusrap,197360,2025-01-09T16:27:10+00:00,True,
44822006,Время ток,Антоха МС,Советы для молодожёнов,17921568,2017,local-indie,230560,2025-01-08T18:33:38+00:00,True,
49947064,Стилево,Макс Корж,Малый повзрослел. Часть 1,6848881,2016,rusrap,110080,2025-01-08T18:09:50+00:00,True,explicit
43202053,Пролетарка,Макс Корж,Пролетарка,5740415,2018,rusrap,228000,2025-01-06T19:05:14+00:00,True,explicit
134698899,ZIMA,"TRILTAPE, Areus, САМОВАРОЧКИ",ZIMA,34734621,2025,electronics,126830,2025-01-04T07:12:39+00:00,True,
19366056,Runnin',David Dallas,Falling into Place,2226613,2013,rap,226720,2025-01-02T20:39:57+00:00,True,
133911517,Прометей,H8.HOOD,Прометей,34402693,2024,rusrap,153840,2024-12-31T18:18:19+00:00,True,explicit
128463599,ПОТАНЦУЙ СО МНОЙ ЕЩЁ,CREAM SODA,INTERNET FRIENDS (VIP),32234378,2024,ruspop,154950,2024-12-31T17:05:13+00:00,True,
113148352,Tango,Arthur Distone,Tango EP,25577581,2023,house,225710,2024-12-30T15:33:57+00:00,True,
114051844,INTERNET FRIENDS,CREAM SODA,INTERNET FRIENDS,25953901,2023,ruspop,225000,2024-12-29T12:14:30+00:00,True,
49947061,Своё заберу,Макс Корж,Малый повзрослел. Часть 1,6848881,2016,rusrap,235190,2024-12-28T18:42:35+00:00,True,
35899927,Не выдумывай,Макс Корж,Домашний,41011233,2017,rusrap,239870,2024-12-27T08:03:28+00:00,True,
122632117,Stress,Макс Корж,Stress,29686758,2024,rusrap,171640,2024-12-25T19:10:12+00:00,True,
71980742,Русская душа,КУОК,КРАСНОСТЬ,13535624,2020,rusrap,245420,2024-12-25T17:37:27+00:00,True,explicit
89977243,Не твой,Макс Корж,Не твой,17719692,2021,rusrap,175010,2024-12-24T07:23:33+00:00,True,
133430108,TKYA LBV,Оксана Почепа (Акула),TKYA LBV,34215276,2024,electronics,118280,2024-12-20T06:06:06+00:00,True,
133579391,Большой город,"ЛАУД, Thomas Mraz, Ilya Gadaev",Большой город,34280593,2024,electronics,230260,2024-12-20T06:02:09+00:00,True,
132710435,I'm Not Your First,MXKENTOSH,I'm Not Your First,33926604,2024,electronics,178390,2024-12-19T18:16:41+00:00,True,
37572516,Напалм,Макс Корж,"Малый повзрослел, Ч. 2",6848880,2017,rusrap,140180,2024-12-18T19:15:31+00:00,True,explicit
37572515,Оптимист,Макс Корж,"Малый повзрослел, Ч. 2",6848880,2017,rusrap,195270,2024-12-18T19:12:46+00:00,True,
131974726,too much,bullish,too much,33624516,2024,electronics,157860,2024-12-18T16:55:48+00:00,True,
95728562,Радуга,CREAM SODA,Радуга,19541164,2021,ruspop,197800,2024-12-17T06:22:00+00:00,True,
108804708,Зоря,PELYUH,Зоря,24047159,2022,electronics,193920,2024-12-17T06:15:26+00:00,True,
132940449,ИЗ ОКНА,GRILLYAZH,ВСЁ НЕ ТАК УЖ И ПЛОХО,34019715,2024,ruspop,112300,2024-12-11T17:55:57+00:00,True,
128463598,RAVER CODE,CREAM SODA,INTERNET FRIENDS (VIP),32234378,2024,ruspop,200020,2024-12-11T17:45:37+00:00,True,
92448525,Подожгу,CREAM SODA,Подожгу,18524293,2021,ruspop,245000,2024-12-08T19:42:24+00:00,True,
110913064,Искренности,"Nebezao, Mic Mix",Notorious,24708073,2023,rusrap,137910,2024-12-08T19:37:24+00:00,True,explicit
132778941,не расслабляйся,Скриптонит,не расслабляйся,33954663,2024,rusrap,164300,2024-12-07T17:46:25+00:00,True,explicit
127792166,Dynasties and Dystopia (from the series Arcane League of Legends),"Denzel Curry, Gizzle, Bren Joy",Arcane League of Legends (Soundtrack from the Animated Series),31957035,2021,soundtrack,178080,2024-12-05T06:10:51+00:00,True,
129269766,Луна одинокая,ДЕРЕЗА,Луна одинокая,32532525,2024,folk,181010,2024-12-01T17:33:15+00:00,True,
130258291,Не судьба,ДЕРЕЗА,Не судьба,32931918,2024,folk,127380,2024-12-01T13:48:25+00:00,True,
112407645,Метелица,"НАСТАСЬЯ, ГРАНЖ",Метелица,25269188,2023,ruspop,189000,2024-12-01T04:32:30+00:00,True,
111489709,Притяжение,"GUMA, КУОК",Притяжение,24920212,2023,ruspop,200390,2024-11-29T19:12:05+00:00,True,
73648075,Миражи,hehehe,Миражи,29511815,2024,rusrock,170330,2024-11-19T06:19:22+00:00,True,
130777071,(I Just) Died In Your Arms,Beachbag,(I Just) Died In Your Arms,33148765,2024,dance,142400,2024-11-13T17:18:04+00:00,True,
132529096,KOLOBOK!,chelsy smile,KOLOBOK!,33853383,2024,electronics,101660,2024-11-12T18:02:25+00:00,True,
122557053,Still (I Got Summer On My Mind),"JJ, FORTELLA",Still (I Got Summer On My Mind),29659651,2022,dance,193470,2024-11-12T17:43:31+00:00,True,
132493755,Не остановиться,Antew,Не остановиться,33840757,2024,ruspop,180920,2024-11-04T20:33:53+00:00,True,
127232670,BACK IT UP,"Sam Silver, ALRT, Leap96, Michael Aristotle",Leap 96,33504033,2024,dance,130680,2024-10-23T14:03:30+00:00,True,explicit
130926687,Chihiro,Gravagerz,Chihiro (The Elements),33210210,2024,electronics,116720,2024-10-22T06:23:36+00:00,True,
95040675,ШОССЕ,f0lk,EVERYTHING DIES,19342359,2021,rusrap,228290,2024-10-15T18:23:54+00:00,True,explicit
