id,title,artists,album,album_id,year,genre,duration_ms,added_at,available,content_warning
116648832,Добрый воин,РОДНАЯ РЕЧЬ,Добрый воин,27075655,2023,rusrap,202750,2024-01-10T08:03:04+00:00,True,
112292730,Водоворот,UGAROV,Водоворот,25223788,2023,rusrap,158620,2024-01-10T05:30:38+00:00,True,
60529947,Пока пламя догорает,Kotvitsky,Пока пламя догорает,9357332,2019,rusrap,148530,2024-01-09T07:01:16+00:00,True,
89616427,СВОБОДА,Kotvitsky,СВОБОДА,17600546,2021,rock,142540,2024-01-07T19:58:12+00:00,True,explicit
81131098,RUN RUN RUN,VTORNIK,RUN RUN RUN,14956320,2021,rusrap,97640,2024-01-07T19:46:11+00:00,True,explicit
106595028,Холодная весна,25/17,Одолень,23255928,2022,rusrap,185310,2024-01-07T18:08:35+00:00,True,explicit
110126700,Тушите свет,"Koles & Paha, PVA",Тушите свет,24418970,2022,rap,138240,2024-01-06T17:26:21+00:00,True,explicit
118618026,"Там, где я","Aarne, ALBLAK 52, Баста",AA LANGUAGE 2,27928024,2023,rusrap,151800,2024-01-06T17:14:33+00:00,True,explicit
103602248,молоды,dlb,молоды (buzsquez remix),22182346,2022,electronics,198540,2023-12-30T21:34:34+00:00,True,explicit
86050065,Kostroma,DJ DimixeR,Kostroma,16491458,2021,dance,145000,2023-12-30T17:05:48+00:00,True,
106422441,VADA KOPA,EGOPIUM,VADA KOPA,23194565,2022,dance,148360,2023-12-30T17:04:28+00:00,True,
105749382,Studzianki,GARATZ,Studzianki,22942549,2022,electronics,188370,2023-12-30T16:58:08+00:00,True,
116471899,НЕ УГАСАЙ,VEYS,НЕ УГАСАЙ,26996063,2023,ruspop,125980,2023-12-30T16:43:47+00:00,True,explicit
116365999,Dale Don,Hermeth,Turbo Flemme,26949103,2023,electronics,218570,2023-12-30T01:11:32+00:00,True,
119077275,Кума,TMNV,Кума,28131882,2023,electronics,178280,2023-12-19T18:33:38+00:00,True,
111300104,PORUSHKA,EGOPIUM,PORUSHKA,24853169,2023,dance,178000,2023-12-18T16:45:34+00:00,True,
98299205,Ойся ты ойся,Духовность,Ойся ты ойся,34321801,2024,folk,244920,2023-12-17T10:07:31+00:00,True,
109340202,Ай да Россия,HELVEGEN,Нет пути назад,24205680,2022,folkrock,210490,2023-12-16T20:19:52+00:00,True,
81292189,Заря,TMNV,Семь действий,15027317,2021,electronics,196100,2023-12-16T19:53:18+00:00,True,explicit
105243036,На златом крыльце,ХВОЯ,На златом крыльце,22756279,2022,rusfolk,148940,2023-12-16T18:39:13+00:00,True,
111524618,Мак,Kasha,Мак,24931885,2023,folkgenre,159230,2023-12-16T18:31:53+00:00,True,
89536067,Речушечка,TMNV,Речушечка,17575437,2021,electronics,167640,2023-12-16T18:29:12+00:00,True,
59267623,Порушка,"Oligarkh, FOLKBEAT",В леску / Порушка,9068324,2019,rusfolk,193620,2023-12-16T18:25:32+00:00,True,
45519765,Во горнице,Живица,Миру мир,30916356,2016,folk,141690,2023-12-16T18:21:33+00:00,True,
43279917,Как по травкам,Uzoritsa,Uzoritsa 2018,5754941,2018,rusfolk,175800,2023-12-16T18:12:32+00:00,True,
25854602,Напрямки,Рогатый колоколъ,Пуще прежнего,3061406,2015,rusrock,208860,2023-12-16T17:16:59+00:00,True,
87719395,"Ой, на дворе дождь",ХВОЯ,"Ой, на дворе дождь",16986797,2021,rusfolk,107630,2023-12-16T17:07:24+00:00,True,
108174016,ДВИНУЛСЯ НА ТЕБЕ,"GRILLYAZH, Кишлак",ДВИНУЛСЯ НА ТЕБЕ,23824715,2022,ruspop,146470,2023-12-12T07:24:03+00:00,True,explicit
92133060,Dad Vibes,Limp Bizkit,STILL SUCKS,19078802,2021,numetal,132200,2023-12-11T18:51:17+00:00,True,
116816279,NXSTY BLOOD 2,"Wels, PLXYAE",NXSTY BLOOD 2,27143710,2023,electronics,91840,2023-12-06T18:59:27+00:00,True,explicit
90557776,Kill The Noise,Papa Roach,Kill The Noise,17914059,2021,numetal,188120,2023-12-06T18:59:07+00:00,True,explicit
72443017,На территории всей страны,25/17,ВСПОМНИТЬ ВСЁ. Часть 1. Чтиво,12460810,2019,rusrap,219200,2023-12-05T10:02:46+00:00,True,
72443005,2-5-1-7,25/17,ВСПОМНИТЬ ВСЁ. Часть 1. Чтиво,12460810,2019,rusrap,154060,2023-12-03T15:07:57+00:00,True,explicit
106597497,ОГНЕЙ,SALUKI,WILD EA$T,25511786,2023,rusrap,181920,2023-12-01T21:40:33+00:00,True,explicit
114001824,Образ лезгинка,NETSIGNALA,Образ лезгинка,25931888,2023,pop,126660,2023-12-01T08:53:04+00:00,True,
69356593,Лъапэрисэ,Амиран,Лъапэрисэ,11595413,2020,folk,206350,2023-11-28T05:17:59+00:00,True,
110198249,LAST CHRISTMAS,"Karry_b, Karry_b, speed up songs, Speed Up Songs",LAST CHRISTMAS,38894114,2025,pop,203220,2023-11-19T13:27:43+00:00,True,
113268471,верните в моду любовь,две тысячи ярдов,на восьмом жду с нетерпением,25627730,2023,rusrock,131660,2023-11-13T19:27:15+00:00,True,
68109478,They Fall,Alec Koff,Resistance,11259405,2020,rock,139000,2023-11-13T17:13:57+00:00,True,
92748167,BREAK YOUR NECK,L19U1D,RAGE,18618724,2021,phonkgenre,116860,2023-11-13T10:46:55+00:00,True,
106894276,Атмосферно,две тысячи ярдов,Настройка дезориентации в пространстве,23362902,2022,alternative,92280,2023-11-09T03:52:40+00:00,True,explicit
72291230,Быстро повзрослел,Lizer,"Молодость, Ч. 1",12491744,2020,rusrap,168480,2023-11-09T03:49:00+00:00,True,
178624,The Sharpest Lives,My Chemical Romance,The Black Parade,21917,2006,alternative,200880,2023-11-07T15:15:18+00:00,True,
170105,Given Up,Linkin Park,Minutes to Midnight,154525,2007,numetal,189290,2023-11-07T14:54:44+00:00,True,explicit
71248589,Верю в лучшее,HENSY,Верю в лучшее,12119047,2020,ruspop,122470,2023-11-06T16:50:00+00:00,True,
79043670,Жить не запретишь,Канги,Том I. «Жить не запретишь»,14702448,2021,rusrap,163960,2023-11-06T16:46:40+00:00,True,
106940825,Table For Two,Milky Chance,Trip Tape II,23380095,2022,indie,169570,2023-11-04T19:46:13+00:00,True,
69069,Escape (The Pina Colada Song),Rupert Holmes,Partners In Crime,9499924,2008,pop,277860,2023-10-31T20:59:11+00:00,True,
29895515,TR 707,"Dabeull, Holybrune",Fonk Delight,3605699,2014,disco,206070,2023-10-31T20:15:51+00:00,True,
1710818,Don't Stop Me Now,Queen,Jazz,225654,1978,rock,209390,2023-10-31T20:09:31+00:00,True,
25790,Lay All Your Love On Me,ABBA,Super Trouper,3216,1980,pop,272500,2023-10-31T19:46:10+00:00,True,
439825,L O V E,Michael Bublé,Call Me Irresponsible,9239516,2007,vocaljazz,170770,2023-10-31T19:43:09+00:00,True,
25963,Can't Take My Eyes Off You,Engelbert Humperdinck,A Man Without Love,4385271,1968,relax,216900,2023-10-31T19:38:09+00:00,True,
117929984,Стоп Игра,ЛСП,Несчастные люди,27623312,2023,rusrap,176060,2023-10-31T15:08:18+00:00,True,
117960576,Позвони,25/17,Радость встреч и расставаний,27634457,2023,rusrap,315960,2023-10-31T09:27:48+00:00,True,
117960574,Хлопок,25/17,Радость встреч и расставаний,27634457,2023,rusrap,234450,2023-10-31T04:13:55+00:00,True,
96341233,Never Coming Back,"Dabeull, Sofiane Pamart, Dee Eye",Loving Life,19732108,2021,electronics,129680,2023-10-30T14:36:38+00:00,True,
62706603,Borderline,Tame Impala,The Slow Rush,9910541,2020,rock,237790,2023-10-29T14:45:47+00:00,True,
82213054,Messages from the Stars,"Dabeull, Rude Jude, Holybrune",Messages from the Stars,15329280,2021,rnb,166000,2023-10-26T20:17:39+00:00,True,
106367906,УЛЫБАТЬСЯ,GRILLYAZH,УЛЫБАТЬСЯ,23174554,2022,rusrap,170230,2023-10-26T19:50:39+00:00,True,
113182238,Вечная весна,ЛСП,Несчастные люди,27623312,2023,rusrap,167880,2023-10-26T19:19:44+00:00,True,
72545250,В жизни так бывает,Lizer,"Молодость, Ч. 1",12491744,2020,rusrap,214640,2023-10-26T17:53:56+00:00,True,
52140960,Улица,Lizer,Не ангел,7321930,2019,rusrap,205480,2023-10-26T03:41:50+00:00,True,
77491165,Верю,Lizer,ТЕПЛО,13743884,2021,rusrap,162020,2023-10-25T14:56:37+00:00,True,
92607049,Тени Хиросимы,GONE.Fludd,DIGITAL FANTAZY,18572919,2021,rusrap,134180,2023-10-23T21:19:01+00:00,True,
100526391,Вольта,"TAPENIGHT, ЛАУД",Вольта,21106881,2022,ruspop,186880,2023-10-22T08:25:01+00:00,True,
33395002,Stayin’ Alive,Bee Gees,Saturday Night Fever,4825498,1977,soundtrack,297920,2023-10-20T21:27:08+00:00,True,
72545247,Характер,Lizer,"Молодость, Ч. 1",12491744,2020,rusrap,213090,2023-10-20T18:15:26+00:00,True,explicit
88871455,Monster,NICKY ØDESSA,Monster,17357351,2021,electronics,232430,2023-10-20T17:29:45+00:00,True,
793024,Say It,Blue October,Approaching Normal,88425,2009,rock,218640,2023-10-20T17:22:05+00:00,True,explicit
25364770,Wild World,Me First And The Gimme Gimmes,Blow in the Wind,2989443,2001,rock,150570,2023-10-20T17:16:25+00:00,True,
63544666,Fell For You,Ship Wrek,Mirror Mirror,10120993,2020,dance,178360,2023-10-19T03:46:19+00:00,True,explicit
75049870,На обратной стороне земли,Дора,"Боже, храни кьют-рок",13158280,2020,ruspop,250750,2023-10-16T19:48:56+00:00,True,
64365946,Под утро,CAPTOWN,Под утро,10332344,2020,rusrap,180480,2023-10-14T20:06:12+00:00,True,explicit
84517789,Back In Love City,The Vaccines,Back In Love City,17591056,2021,alternative,213880,2023-10-14T19:46:32+00:00,True,
106246811,Ворк слип репит 2,КУОК,Imago,23135256,2022,rusrap,152050,2023-10-12T21:17:37+00:00,True,
48785174,Как будто тут,"IDAN, Markul",Плот Моего Воображения 2: Вакуум,6655277,2018,rusrap,184810,2023-10-12T20:26:23+00:00,True,
108549710,Город,GONE.Fludd,Поколение Брат,23955910,2022,rusrap,128940,2023-10-12T19:53:14+00:00,True,
115451099,Самый пьяный округ в мире,MACAN,Самый пьяный округ в мире,26579125,2023,rusrap,126940,2023-10-12T19:21:34+00:00,True,
111399226,Старые снимки,Koles & Paha,Старые снимки,24887817,2023,rusrap,126720,2023-10-12T19:14:54+00:00,True,
89775312,Welcome To The People,Jaded,Welcome To The People,17651991,2021,dance,160660,2023-10-11T19:46:29+00:00,True,
97259570,Неоновое небо,"GSPD, DEAD BLONDE",Старые песни о главном,40965008,2021,dance,205440,2023-10-11T19:40:49+00:00,True,
98331065,Hollow Point,Pozle,Tales of Preyas,20405354,2022,rap,120000,2023-10-11T19:24:06+00:00,True,explicit
116652531,Поспешили,"MACAN, Jakone",Поспешили,27076894,2023,rusrap,126720,2023-10-11T19:06:46+00:00,True,explicit
18696976,На волне,25/17,На волне,1275098,2012,rusrap,230170,2023-10-11T18:56:28+00:00,True,
51379707,По Планете,"Basic Boy, Lizer",SUPERWORLD,7162677,2019,rusrap,211680,2023-10-10T18:00:08+00:00,True,
108223183,Мрак,"DenDerty, ЛСП",Мрак,23843867,2022,rusrock,163070,2023-10-10T17:54:08+00:00,True,
13184768,The Innocent,Mayer Hawthorne,Where Does This Door Go,1432938,2013,funk,202600,2023-10-05T06:07:01+00:00,True,
101614897,Do It For LA (LAFC Anthem),"DJ Flict, Kid Ink, B-Real",Do It For LA (LAFC Anthem),21448074,2022,rap,154220,2023-09-30T19:22:47+00:00,True,
82802447,Запомни меня,OLEHAN,Запомни меня,15514369,2021,ruspop,118800,2023-09-29T21:23:53+00:00,True,
96341232,Bad Boys Good Sons,"Dabeull, Sofiane Pamart, Rilès",Loving Life,19732108,2021,electronics,157770,2023-09-25T16:37:48+00:00,True,
20793875,Eye Of The Tiger,Survivor,Race Hits 2022,19997910,2021,pop,233530,2023-09-21T20:35:42+00:00,True,clean
9769,I Was Made For Lovin' You,Kiss,Dynasty,2463,1979,rock,268440,2023-09-21T20:29:02+00:00,True,
50195934,"I'm Good Luv, Enjoy.",Aaron May,CHASE,6947484,2019,rap,134540,2023-09-21T20:15:01+00:00,True,explicit
106075844,BDA - D A Y,"Jidanofu, Pozle",BDA - D A Y,23067340,2022,rap,160190,2023-09-20T19:41:29+00:00,True,explicit
14263055,Thunderstruck,Band In Black,The Greatest Ac/Dc Salute,1554320,2013,rock,295390,2023-09-20T15:43:50+00:00,True,
3717105,Thunderstruck,Thunderstruck,Classic Covers Vol 3,416668,2011,rock,290710,2023-09-19T06:55:54+00:00,True,
4350998,Highway to Hell,Back In Black,Back in Black,493778,2012,rock,207790,2023-09-19T06:27:19+00:00,True,
9052990,Voodoo People,"The Prodigy, Pendulum",Their Law: The Singles 1990-2005,3655005,2005,breakbeatgenre,307810,2023-09-19T06:22:39+00:00,True,
12694708,Nine Thou,"Styles of Beyond, Grant Mohrman",Grant Mohrman Remixes,11362898,2020,rap,243040,2023-09-19T06:18:59+00:00,True,explicit
69805554,Put A Record On,Noisy,I Wish I Was A...,12416487,2020,alternative,181490,2023-09-19T06:09:19+00:00,True,explicit
9394359,My Favorite Game,The Hit Co.,Monsters of Halloween: Wicked Witch Wild Party Music,995259,2006,pop,217940,2023-09-19T04:16:54+00:00,True,
38157634,Soul Doubt,$uicideboy$,I No Longer Fear the Razor Guarding My Heel (III),13516170,2016,rap,120030,2023-09-17T15:39:41+00:00,True,explicit
114287674,HOME,Christopher Damas,HOME,26063287,2023,dance,110240,2023-09-13T14:46:02+00:00,True,
84955750,Russia,SXGXVX,Criminal Russia,16161101,2021,rap,115670,2023-09-13T12:01:21+00:00,True,explicit
772449,Night After Night (Out Of The Shadows),The Rasmus,Dead Letters,7886116,2003,alternative,224520,2023-09-12T12:23:24+00:00,True,
24134105,Don't Wait Up,Robert DeLong,In the Cards,6822245,2015,electronics,234630,2023-09-12T12:08:24+00:00,True,
85546302,Make an Entrance,All Fires,Make an Entrance,25358396,2023,alternative,187000,2023-09-12T11:56:04+00:00,True,
64357957,В Зените,Ленинград,В Зените,6129352,2018,rusrock,205270,2023-09-10T21:10:51+00:00,True,
654151,The Kids Aren't Alright,The Offspring,Americana,180107,1998,punk,179760,2023-09-10T20:21:17+00:00,True,
92919200,Бог с русскими,Илья Соболев,Бог с русскими,18670603,2021,rusrap,171210,2023-09-10T19:58:56+00:00,True,explicit
103611595,R.A.V.E.A.S.A.P,"Gardna, Drs",Time & Space,22191208,2022,dance,180000,2023-09-10T14:59:27+00:00,True,explicit
114546802,ТЕРЯЮ ТЕБЯ,"GSPD, DEAD BLONDE",СПОРТ РЕЖИМ: ЗЕЛЁНЫЙ СВЕТ,26170997,2023,dance,203580,2023-09-09T13:22:09+00:00,True,
107157175,МАНУАЛЬНЫЙ ТЕРАПЕВТ,GRILLYAZH,МАНУАЛЬНЫЙ ТЕРАПЕВТ,23462072,2022,ruspop,146180,2023-09-09T13:22:09+00:00,True,
114053718,НАУЧИ ПЛОХОМУ,"GSPD, DEAD BLONDE",СПОРТ РЕЖИМ: КРАСНЫЙ СВЕТ,40963762,2023,dance,162650,2023-09-08T16:59:54+00:00,True,
111226186,CENTIPEDE,Haarper,CENTIPEDE,24825789,2022,phonkgenre,117060,2023-09-06T19:41:57+00:00,True,explicit
95078556,Vaas,MAKAVELIGODD,Tian,19355838,2020,rap,99650,2023-09-06T19:18:57+00:00,True,explicit
114222160,Растает снег,"Chernoburkv, Sensi Affect",Checkpoint,26033075,2023,electronics,180310,2023-09-05T16:40:22+00:00,True,
92308429,COME OUT BITCH I'M WAITING FOR YOU,FOVLA,COME OUT BITCH I'M WAITING FOR YOU,18480075,2021,rap,147220,2023-09-05T16:35:47+00:00,True,explicit
114053717,ЗАБЕРИ МОЮ МОЛОДОСТЬ,GSPD,СПОРТ РЕЖИМ: КРАСНЫЙ СВЕТ,40963762,2023,dance,183270,2023-09-02T10:23:16+00:00,True,
115004695,PUSSY MP3,"THE DAWLESS, Dopefisher",BROKEN AUX,26393320,2023,electronics,246500,2023-09-02T10:13:16+00:00,True,
70947892,FASTLANE,TVETH,FASTLANE,12036746,2020,rusrap,120000,2023-09-02T10:12:56+00:00,True,explicit
102497767,Og Loc,MCR-T,4 THA CULTURE,31925407,2021,techno,133710,2023-09-02T10:11:12+00:00,True,
91121293,Танцую В Темноте,ЛАУД,Танцую В Темноте,18097692,2021,rusrap,165500,2023-09-01T18:18:18+00:00,True,
71140602,I Just Died in Your Arms,SecondShot,One Foot out the Door,12088567,2005,rock,193460,2023-08-31T16:27:59+00:00,True,
113663204,Когда рядом ты,ЛАУД,NO STRESS,25801325,2023,dance,112900,2023-08-31T00:56:27+00:00,True,explicit
93380073,Biscuit,Shakewell,Biscuit,18806466,2021,rap,115650,2023-08-30T07:38:14+00:00,True,explicit
116262263,ЛЕТНИЙ БАЛКОН,GRILLYAZH,ЛЕТНИЙ БАЛКОН,26903725,2023,ruspop,158760,2023-08-29T19:33:49+00:00,True,
80535526,Fictional Justice,Oh Gasm!,Fictional Justice,14761531,2021,rap,109750,2023-08-29T11:16:56+00:00,True,explicit
113483384,Космолёт,Koles & Paha,Космолёт,25721966,2023,rap,124830,2023-08-28T00:16:36+00:00,True,explicit
114546806,NO PROBLEM,"GSPD, CMH",СПОРТ РЕЖИМ: ЗЕЛЁНЫЙ СВЕТ,26170997,2023,dance,137440,2023-08-28T00:09:56+00:00,True,
75722321,Beeswax,Chosin Few,Hydra,13324223,2021,rap,89160,2023-08-27T19:30:55+00:00,True,explicit
99603150,Boomer Phonk,TONY MOTARO,Boomer Phonk,20825294,2023,rap,128110,2023-08-22T18:04:45+00:00,True,explicit
105535113,Far Away,Solo Made,Far Away,22868723,2022,electronics,138500,2023-08-19T09:29:53+00:00,True,
114546805,АМНЕЗИЯ,GSPD,СПОРТ РЕЖИМ: ЗЕЛЁНЫЙ СВЕТ,26170997,2023,dance,179070,2023-08-18T20:13:10+00:00,True,
111104789,РТУТЬ,GRILLYAZH,FAKE TAXI,25103054,2023,ruspop,142750,2023-08-18T20:09:29+00:00,True,
71079281,Всё огонь,VISHNEV,Всё огонь,12070818,2020,ruspop,128510,2023-08-17T15:53:41+00:00,True,
108228379,SMOKED TIRES,NIGHTMORSS,SMOKED TIRES,23845861,2022,phonkgenre,156210,2023-08-17T08:52:05+00:00,True,explicit
61701915,Последнее свидание,Стереополина,Институт культуры и отдыха,14428952,2020,local-indie,168540,2023-08-16T21:17:18+00:00,True,
93954492,SECRET,NIGHTMORSS,SECRET,28162581,2021,phonkgenre,111240,2023-08-09T20:09:34+00:00,True,explicit
106576983,КЕДЫ,GRILLYAZH,КЕДЫ,23248363,2022,ruspop,142150,2023-08-06T19:45:11+00:00,True,
103813996,ГРЕЧКА,GRILLYAZH,ГРЕЧКА,22250866,2022,ruspop,125550,2023-08-06T19:42:11+00:00,True,
101371514,Огни,"ANIKV, SALUKI",Огни,21367837,2022,ruspop,146520,2023-07-28T16:32:55+00:00,True,
18697009,Ч.Б.,25/17,Зебра,1276869,2010,rusrap,212260,2023-07-28T15:38:22+00:00,True,
18697035,Два пять один семь,25/17,Только для своих,1276870,2009,rusrap,143000,2023-07-14T13:06:05+00:00,True,
97840612,Искренности,"yef, Badda Boo",Искренности,20220979,2021,electronics,155870,2023-07-08T19:53:03+00:00,True,
54719,Thnks fr th Mmrs,Fall Out Boy,Infinity On High,6218,2007,alternative,203500,2023-07-08T09:59:43+00:00,True,
170212,Bleed It Out,Linkin Park,Minutes to Midnight,154525,2007,numetal,164760,2023-07-07T16:41:34+00:00,True,explicit
77381490,Инопланетяне,просто Лера,ПОГОДА ЛЮБИТЬ,28132267,2021,ruspop,172490,2023-07-07T15:15:05+00:00,True,
314191,Can't Get You Out Of My Head,Kylie Minogue,Step Back In Time: The Definitive Collection,40382549,2019,pop,230640,2023-07-06T06:22:16+00:00,True,
512793,First Day,Timo Maas,Pictures,54848,2005,pop,232370,2023-07-06T06:14:35+00:00,True,explicit
133052,Believe Me,"Fort Minor, Bobo, Styles of Beyond",The Rising Tied,28567839,2023,rap,228920,2023-07-06T06:03:15+00:00,True,
18697030,На городской карте,25/17,Только для своих,1276870,2009,rusrap,202040,2023-07-06T04:56:14+00:00,True,
108864889,Банкомат,DEAD BLONDE,СПЛЕТНИЦА,24070292,2022,ruspop,199280,2023-05-26T21:21:46+00:00,True,
78198730,Мне не нравится,dlb,11 литров воды,13952562,2021,dance,140670,2023-05-26T12:04:19+00:00,True,
101224806,Clap Your Hands,Kungs,Clap Your Hands,21321346,2022,dance,189880,2022-10-29T13:24:17+00:00,True,
3891849,Hot Right Now,DJ Fresh,Hot Right Now,436791,,,182330,2022-10-29T13:14:56+00:00,True,
103128946,Balling,"Vibe Chemistry, Songer, Mr Traumatik, Devilman, OneDa",Balling,22010715,2022,dance,266200,2022-10-28T14:32:37+00:00,True,explicit
36329116,Show Me,"Ryan Blyth, After 6, Malisha Bleau",Show Me,5161516,2016,electronics,179530,2022-10-28T14:23:57+00:00,True,
4427406,The Magic Key,One-T,The One-T ODC,503949,2009,rap,228700,2022-08-12T11:06:39+00:00,True,
91715973,Hung Up,"JKRS, AIZZO",Hung Up,18294513,2021,electronics,142020,2022-08-07T19:49:32+00:00,True,
90315461,HABITS,Ember Skye,HABITS,39783456,2024,dance,126310,2022-08-07T19:42:30+00:00,True,
81924969,Бесприданница,DEAD BLONDE,Княжна из хрущёвки,16554671,2021,ruspop,180920,2022-08-04T20:06:02+00:00,True,
64630512,SexyBack,Huts,SexyBack,10396530,2020,dance,158080,2022-08-04T18:53:41+00:00,True,
105134587,Чувствую тебя,"KASHIN, Lima Osta",Чувствую тебя,22715860,2019,electronics,227440,2022-07-31T20:10:34+00:00,True,
10304527,A Little Party Never Killed Nobody (All We Got),"Fergie, Q-Tip, GoonRock",Music From Baz Luhrmann's Film The Great Gatsby,14030840,2013,soundtrack,240730,2022-07-30T11:30:24+00:00,True,
4116,Heads Will Roll,Yeah Yeah Yeahs,It's Blitz!,88434,2009,alternative,221000,2022-07-30T11:28:04+00:00,True,explicit
83089282,Heads Will Roll,"Beatmount, ONEIL",Heads Will Roll,15606558,2021,electronics,156560,2022-07-28T20:00:17+00:00,True,
93515041,in heat.,"Hentai Xander, Alejandro",in heat.,18848774,2021,electronics,170620,2022-07-28T19:48:34+00:00,True,explicit
87653668,Bang,"Vitor Bueno, Unklfnkl, Jetlag Music",Bang,24583850,2021,electronics,143540,2022-07-28T15:29:01+00:00,True,
